CustID,Gender,AgeGroup,Purchase_Last_Quarter,Unique_Products_Purchased,Response_to_Campaign
108891,Female,30-50,Yes,7,No
108892,Male,<30,Yes,8,No
108893,Female,<30,Yes,15,No
108894,Female,>50,Yes,13,Yes
108895,Male,30-50,Yes,11,No
108896,Female,<30,Yes,9,Yes
108897,Female,30-50,No,7,Yes
108898,Female,30-50,Yes,9,Yes
108899,Female,<30,No,5,No
108900,Female,<30,No,2,No
108901,Male,>50,No,5,No
108902,Male,<30,No,4,No
108903,Female,<30,Yes,6,Yes
108904,Male,30-50,Yes,15,Yes
108905,Female,>50,Yes,15,Yes
108906,Female,<30,Yes,11,Yes
108907,Male,30-50,No,7,No
108908,Female,30-50,Yes,9,Yes
108909,Female,30-50,Yes,5,No
108910,Female,>50,Yes,12,No
108911,Female,30-50,Yes,8,No
108912,Female,30-50,Yes,11,No
108913,Male,>50,Yes,5,Yes
108914,Female,30-50,No,1,Yes
108915,Male,>50,No,6,No
108916,Male,30-50,Yes,14,No
108917,Male,<30,Yes,8,No
108918,Male,<30,Yes,14,No
108919,Male,>50,No,5,No
108920,Female,<30,Yes,9,Yes
108921,Female,>50,No,3,No
108922,Female,>50,Yes,9,No
108923,Female,>50,Yes,15,Yes
108924,Female,>50,Yes,14,No
108925,Female,<30,Yes,13,Yes
108926,Female,>50,No,4,No
108927,Male,30-50,Yes,9,Yes
108928,Male,<30,Yes,12,No
108929,Male,<30,Yes,15,Yes
108930,Female,30-50,Yes,11,No
108931,Female,>50,Yes,14,Yes
108932,Female,30-50,Yes,14,No
108933,Female,<30,No,4,No
108934,Female,>50,Yes,15,No
108935,Female,30-50,No,3,No
108936,Female,30-50,No,1,No
108937,Female,>50,Yes,7,No
108938,Male,<30,Yes,8,Yes
108939,Male,30-50,No,4,No
108940,Male,30-50,No,1,No
108941,Female,>50,Yes,15,Yes
108942,Male,30-50,Yes,10,Yes
108943,Male,<30,Yes,14,No
108944,Male,>50,No,5,Yes
108945,Female,30-50,Yes,12,Yes
108946,Female,30-50,Yes,6,Yes
108947,Female,>50,No,2,No
108948,Male,30-50,Yes,9,Yes
108949,Male,>50,No,6,No
108950,Female,<30,No,7,No
108951,Male,30-50,No,4,No
108952,Female,30-50,Yes,6,No
108953,Male,>50,Yes,12,No
108954,Male,30-50,No,5,No
108955,Female,30-50,Yes,12,No
108956,Male,30-50,No,7,Yes
108957,Male,30-50,Yes,10,Yes
108958,Female,>50,Yes,10,No
108959,Male,>50,No,4,No
108960,Male,30-50,Yes,15,No
108961,Male,30-50,No,3,Yes
108962,Female,>50,No,7,Yes
108963,Male,30-50,Yes,12,No
108964,Male,<30,No,3,No
108965,Male,>50,No,6,No
108966,Male,30-50,Yes,14,Yes
108967,Male,30-50,Yes,14,Yes
108968,Female,30-50,No,3,No
108969,Female,>50,Yes,14,No
108970,Male,30-50,Yes,11,Yes
108971,Female,30-50,No,3,Yes
108972,Female,>50,Yes,5,No
108973,Female,>50,Yes,11,No
108974,Female,<30,Yes,5,No
108975,Female,>50,Yes,12,Yes
108976,Male,>50,Yes,9,No
108977,Female,<30,Yes,7,No
108978,Male,<30,Yes,7,Yes
108979,Male,<30,Yes,14,Yes
108980,Female,>50,Yes,7,No
108981,Male,30-50,Yes,9,Yes
108982,Female,>50,No,5,Yes
108983,Female,>50,Yes,11,Yes
108984,Female,30-50,Yes,5,Yes
108985,Male,30-50,Yes,13,Yes
108986,Male,>50,Yes,14,No
108987,Female,30-50,No,1,No
108988,Female,30-50,No,3,No
108989,Female,30-50,No,6,No
108990,Male,>50,Yes,8,Yes
108991,Male,30-50,Yes,11,Yes
108992,Male,>50,Yes,6,Yes
108993,Male,30-50,Yes,15,No
108994,Female,>50,Yes,15,No
108995,Female,>50,Yes,9,No
108996,Male,>50,Yes,6,Yes
108997,Female,30-50,Yes,8,No
108998,Female,<30,Yes,7,No
108999,Female,<30,Yes,15,Yes
109000,Female,30-50,Yes,9,Yes
109001,Female,<30,Yes,10,Yes
109002,Male,>50,No,7,No
109003,Male,>50,No,6,No
109004,Female,30-50,Yes,10,Yes
109005,Male,<30,Yes,10,Yes
109006,Female,<30,No,4,No
109007,Male,<30,Yes,11,No
109008,Female,30-50,Yes,5,No
109009,Female,30-50,Yes,8,No
109010,Male,30-50,Yes,11,Yes
109011,Male,>50,No,4,No
109012,Male,30-50,Yes,10,No
109013,Female,30-50,Yes,10,No
109014,Male,<30,Yes,15,No
109015,Male,30-50,Yes,7,Yes
109016,Male,<30,No,7,No
109017,Female,30-50,Yes,10,Yes
109018,Female,>50,No,7,No
109019,Male,30-50,Yes,7,Yes
109020,Female,<30,Yes,7,Yes
109021,Male,30-50,Yes,7,No
109022,Male,30-50,No,1,No
109023,Female,30-50,Yes,12,No
109024,Female,>50,Yes,12,No
109025,Male,30-50,Yes,11,No
109026,Female,30-50,Yes,10,No
109027,Male,>50,Yes,7,Yes
109028,Male,30-50,Yes,6,No
109029,Male,<30,Yes,6,No
109030,Female,>50,Yes,6,Yes
109031,Female,30-50,Yes,13,Yes
109032,Male,30-50,Yes,9,No
109033,Male,<30,Yes,6,No
109034,Female,30-50,No,2,No
109035,Male,>50,No,6,No
109036,Male,30-50,Yes,13,Yes
109037,Male,30-50,Yes,7,No
109038,Female,>50,Yes,11,Yes
109039,Male,30-50,Yes,10,Yes
109040,Female,<30,Yes,11,No
109041,Male,30-50,Yes,12,No
109042,Male,30-50,No,2,No
109043,Female,30-50,Yes,7,Yes
109044,Female,30-50,Yes,12,No
109045,Male,30-50,No,7,Yes
109046,Female,30-50,Yes,14,Yes
109047,Female,<30,Yes,15,No
109048,Male,>50,No,3,No
109049,Female,<30,Yes,14,Yes
109050,Female,30-50,Yes,5,Yes
109051,Female,<30,Yes,15,No
109052,Female,<30,Yes,14,No
109053,Female,<30,Yes,8,Yes
109054,Female,>50,Yes,10,No
109055,Male,30-50,Yes,14,Yes
109056,Female,30-50,No,2,No
109057,Male,30-50,Yes,10,Yes
109058,Female,30-50,No,2,Yes
109059,Female,30-50,No,4,No
109060,Female,<30,No,4,No
109061,Female,<30,No,4,No
109062,Male,30-50,Yes,5,No
109063,Female,>50,Yes,6,No
109064,Female,30-50,Yes,7,Yes
109065,Female,30-50,No,6,Yes
109066,Female,>50,Yes,12,No
109067,Male,30-50,Yes,7,No
109068,Female,30-50,Yes,13,Yes
109069,Male,30-50,Yes,10,Yes
109070,Male,<30,No,6,No
109071,Male,30-50,No,3,No
109072,Female,30-50,Yes,13,No
109073,Male,>50,Yes,14,No
109074,Male,<30,Yes,11,No
109075,Female,>50,No,4,No
109076,Female,>50,No,6,No
109077,Male,<30,Yes,5,No
109078,Female,>50,No,7,No
109079,Female,30-50,Yes,7,No
109080,Female,30-50,Yes,7,No
109081,Male,<30,Yes,7,No
109082,Female,30-50,Yes,6,No
109083,Female,>50,Yes,5,No
109084,Male,<30,Yes,15,No
109085,Male,30-50,Yes,8,No
109086,Female,30-50,Yes,9,Yes
109087,Male,30-50,Yes,9,No
109088,Female,30-50,No,4,No
109089,Female,30-50,No,6,Yes
109090,Female,>50,Yes,12,Yes
109091,Female,30-50,No,2,No
109092,Female,30-50,Yes,11,No
109093,Male,30-50,Yes,10,No
109094,Female,<30,Yes,13,Yes
109095,Female,<30,Yes,5,No
109096,Male,30-50,No,4,No
109097,Female,30-50,Yes,5,No
109098,Male,<30,Yes,14,Yes
109099,Female,<30,Yes,15,Yes
109100,Male,<30,No,4,No
109101,Female,30-50,Yes,15,No
109102,Male,>50,Yes,12,Yes
109103,Female,<30,Yes,13,Yes
109104,Female,<30,Yes,14,No
109105,Female,<30,Yes,14,No
109106,Female,<30,No,3,Yes
109107,Female,>50,Yes,11,No
109108,Male,30-50,Yes,14,Yes
109109,Male,30-50,No,2,Yes
109110,Male,30-50,Yes,6,Yes
109111,Female,<30,Yes,15,Yes
109112,Male,30-50,Yes,8,No
109113,Female,>50,Yes,15,No
109114,Female,30-50,Yes,7,Yes
109115,Female,30-50,No,4,No
109116,Female,30-50,Yes,11,No
109117,Female,<30,Yes,10,Yes
109118,Female,30-50,Yes,14,No
109119,Female,<30,Yes,13,Yes
109120,Male,30-50,Yes,6,Yes
109121,Male,<30,Yes,5,No
109122,Female,30-50,No,4,No
109123,Female,>50,No,4,No
109124,Male,30-50,Yes,9,Yes
109125,Female,30-50,Yes,10,No
109126,Female,<30,No,7,No
109127,Male,30-50,No,1,Yes
109128,Male,30-50,No,7,No
109129,Female,30-50,Yes,12,No
109130,Female,30-50,No,3,No
109131,Male,<30,Yes,12,No
109132,Female,>50,Yes,15,No
109133,Male,30-50,Yes,13,No
109134,Female,30-50,Yes,13,No
109135,Female,>50,No,2,No
109136,Male,30-50,No,1,No
109137,Male,30-50,No,4,Yes
109138,Male,<30,Yes,12,No
109139,Female,30-50,Yes,7,Yes
109140,Female,>50,Yes,11,Yes
109141,Female,>50,Yes,8,Yes
109142,Female,30-50,Yes,5,No
109143,Female,>50,No,5,Yes
109144,Female,30-50,No,6,No
109145,Male,30-50,Yes,10,Yes
109146,Female,>50,Yes,7,No
109147,Male,>50,Yes,8,Yes
109148,Female,30-50,Yes,5,No
109149,Female,>50,No,2,No
109150,Male,<30,No,7,No
109151,Male,>50,Yes,15,No
109152,Female,30-50,Yes,9,Yes
109153,Female,<30,Yes,14,No
109154,Male,<30,Yes,10,No
109155,Female,>50,Yes,8,No
109156,Male,>50,Yes,14,No
109157,Male,30-50,Yes,9,No
109158,Female,<30,No,6,No
109159,Female,30-50,Yes,9,No
109160,Female,30-50,Yes,7,Yes
109161,Female,>50,Yes,10,Yes
109162,Female,30-50,Yes,5,Yes
109163,Female,30-50,Yes,15,Yes
109164,Female,30-50,Yes,15,Yes
109165,Female,<30,Yes,11,Yes
109166,Male,>50,No,6,Yes
109167,Male,30-50,Yes,6,Yes
109168,Female,30-50,No,5,No
109169,Female,<30,No,4,No
109170,Female,30-50,Yes,13,Yes
109171,Female,<30,Yes,8,Yes
109172,Male,>50,Yes,8,No
109173,Female,30-50,Yes,9,No
109174,Female,>50,Yes,13,Yes
109175,Male,>50,Yes,10,Yes
109176,Male,30-50,No,6,No
109177,Female,30-50,No,3,Yes
109178,Female,30-50,Yes,14,Yes
109179,Female,30-50,No,7,Yes
109180,Female,<30,Yes,5,No
109181,Male,<30,Yes,7,No
109182,Female,30-50,No,5,Yes
109183,Male,<30,No,3,No
109184,Female,<30,Yes,6,No
109185,Male,<30,Yes,15,No
109186,Female,30-50,Yes,7,Yes
109187,Female,30-50,No,4,No
109188,Female,30-50,Yes,7,Yes
109189,Female,30-50,Yes,14,No
109190,Male,<30,Yes,7,Yes
109191,Male,<30,Yes,13,No
109192,Female,30-50,No,4,No
109193,Male,>50,No,7,No
109194,Male,30-50,Yes,10,Yes
109195,Female,30-50,Yes,14,No
109196,Male,>50,No,5,Yes
109197,Female,30-50,Yes,10,Yes
109198,Female,>50,Yes,6,No
109199,Female,<30,Yes,8,Yes
109200,Female,>50,No,7,No
109201,Male,<30,No,6,No
109202,Female,>50,Yes,5,Yes
109203,Female,30-50,No,7,No
109204,Female,>50,Yes,15,Yes
109205,Male,30-50,Yes,9,No
109206,Female,>50,Yes,5,Yes
109207,Female,30-50,Yes,5,No
109208,Female,30-50,Yes,11,Yes
109209,Female,30-50,Yes,13,Yes
109210,Female,>50,No,3,No
109211,Female,>50,Yes,13,Yes
109212,Male,30-50,Yes,5,Yes
109213,Female,30-50,Yes,7,No
109214,Female,>50,No,1,No
109215,Male,>50,No,6,No
109216,Male,<30,No,4,No
109217,Male,<30,No,7,No
109218,Male,30-50,No,3,No
109219,Female,30-50,Yes,15,Yes
109220,Female,30-50,Yes,5,No
109221,Female,30-50,Yes,7,Yes
109222,Female,30-50,Yes,6,No
109223,Female,30-50,Yes,5,Yes
109224,Male,30-50,No,1,No
109225,Female,>50,No,2,Yes
109226,Male,30-50,No,6,No
109227,Female,<30,No,7,Yes
109228,Male,<30,No,5,No
109229,Female,<30,No,7,No
109230,Female,<30,Yes,9,No
109231,Male,>50,Yes,14,Yes
109232,Female,<30,No,7,No
109233,Male,30-50,Yes,7,Yes
109234,Female,30-50,Yes,10,Yes
109235,Male,>50,No,3,No
109236,Female,30-50,No,6,Yes
109237,Female,30-50,No,6,No
109238,Female,30-50,No,3,Yes
109239,Male,<30,Yes,5,Yes
109240,Male,30-50,No,6,No
109241,Female,>50,No,5,Yes
109242,Male,<30,Yes,13,No
109243,Female,>50,Yes,8,Yes
109244,Female,>50,No,5,No
109245,Female,30-50,No,6,No
109246,Female,<30,Yes,10,No
109247,Female,>50,Yes,5,Yes
109248,Female,30-50,Yes,15,Yes
109249,Female,<30,Yes,6,No
109250,Female,30-50,Yes,7,Yes
109251,Male,<30,Yes,8,No
109252,Female,30-50,Yes,8,Yes
109253,Male,<30,Yes,12,No
109254,Female,30-50,No,3,No
109255,Female,30-50,Yes,7,Yes
109256,Male,30-50,Yes,6,No
109257,Female,<30,Yes,11,No
109258,Female,>50,No,6,Yes
109259,Male,30-50,Yes,10,Yes
109260,Female,>50,Yes,9,Yes
109261,Female,>50,Yes,7,No
109262,Female,>50,No,5,No
109263,Male,<30,Yes,8,No
109264,Male,<30,No,3,No
109265,Female,30-50,Yes,15,No
109266,Male,30-50,No,6,Yes
109267,Male,>50,Yes,11,Yes
109268,Male,30-50,Yes,11,No
109269,Female,<30,No,7,No
109270,Female,30-50,Yes,9,No
109271,Male,<30,Yes,8,Yes
109272,Male,<30,Yes,13,No
109273,Male,>50,No,2,No
109274,Female,30-50,Yes,14,No
109275,Female,>50,Yes,13,No
109276,Female,30-50,No,3,Yes
109277,Female,30-50,No,7,Yes
109278,Male,30-50,No,5,No
109279,Male,<30,Yes,8,No
109280,Male,30-50,No,1,Yes
109281,Female,30-50,Yes,5,Yes
109282,Female,<30,Yes,10,Yes
109283,Male,<30,Yes,5,Yes
109284,Female,>50,Yes,12,No
109285,Female,<30,No,6,No
109286,Female,<30,Yes,9,Yes
109287,Female,>50,No,7,No
109288,Male,>50,Yes,10,Yes
109289,Female,>50,No,3,No
109290,Male,>50,No,4,No
109291,Female,>50,Yes,12,No
109292,Female,>50,Yes,5,No
109293,Female,30-50,No,7,No
109294,Female,<30,Yes,11,Yes
109295,Female,<30,Yes,9,Yes
109296,Female,30-50,Yes,15,Yes
109297,Male,30-50,Yes,9,Yes
109298,Female,30-50,No,2,No
109299,Male,<30,Yes,7,Yes
109300,Female,>50,Yes,15,No
109301,Male,30-50,No,7,No
109302,Female,30-50,No,7,Yes
109303,Male,30-50,Yes,10,Yes
109304,Female,30-50,No,4,No
109305,Female,30-50,Yes,8,Yes
109306,Female,<30,Yes,9,Yes
109307,Female,<30,No,4,No
109308,Female,30-50,Yes,9,No
109309,Male,>50,Yes,11,No
109310,Female,30-50,Yes,10,No
109311,Female,30-50,No,7,No
109312,Female,<30,Yes,11,No
109313,Male,30-50,Yes,5,No
109314,Male,30-50,No,5,No
109315,Male,30-50,Yes,7,Yes
109316,Male,<30,Yes,6,No
109317,Male,>50,Yes,7,No
109318,Female,>50,Yes,6,Yes
109319,Male,<30,Yes,9,No
109320,Female,30-50,No,3,No
109321,Female,>50,Yes,11,No
109322,Female,30-50,Yes,13,No
109323,Male,30-50,No,6,Yes
109324,Female,30-50,Yes,8,No
109325,Female,30-50,Yes,13,Yes
109326,Male,30-50,Yes,13,Yes
109327,Female,30-50,Yes,13,No
109328,Female,<30,No,1,No
109329,Male,30-50,Yes,14,Yes
109330,Female,>50,Yes,5,Yes
109331,Female,30-50,No,3,Yes
109332,Male,30-50,Yes,10,No
109333,Female,<30,Yes,5,No
109334,Female,30-50,No,4,Yes
109335,Female,<30,Yes,13,Yes
109336,Female,>50,No,6,No
109337,Male,<30,Yes,14,No
109338,Female,>50,Yes,5,Yes
109339,Female,30-50,Yes,6,Yes
109340,Male,30-50,Yes,6,Yes
109341,Female,<30,No,3,No
109342,Female,<30,No,6,No
109343,Male,>50,Yes,15,Yes
109344,Female,<30,No,3,No
109345,Male,>50,Yes,12,No
109346,Male,30-50,Yes,9,Yes
109347,Male,<30,No,1,No
109348,Female,30-50,Yes,10,No
109349,Male,30-50,Yes,15,No
109350,Female,<30,Yes,11,No
109351,Female,<30,No,3,No
109352,Female,<30,Yes,15,No
109353,Female,>50,Yes,7,No
109354,Female,30-50,No,5,No
109355,Female,<30,Yes,9,Yes
109356,Female,30-50,No,6,Yes
109357,Male,>50,No,3,No
109358,Female,<30,No,6,No
109359,Female,30-50,Yes,15,No
109360,Male,<30,No,3,No
109361,Female,30-50,Yes,5,Yes
109362,Female,<30,No,5,No
109363,Female,<30,Yes,6,No
109364,Female,30-50,Yes,10,Yes
109365,Male,30-50,No,5,No
109366,Female,30-50,Yes,14,Yes
109367,Male,>50,No,6,No
109368,Female,30-50,Yes,13,Yes
109369,Female,30-50,No,6,No
109370,Female,30-50,No,1,No
109371,Male,30-50,Yes,11,Yes
109372,Female,<30,No,7,No
109373,Male,30-50,Yes,11,Yes
109374,Male,30-50,Yes,12,No
109375,Male,>50,No,2,No
109376,Female,30-50,Yes,5,No
109377,Male,>50,Yes,14,No
109378,Male,30-50,Yes,13,Yes
109379,Female,30-50,Yes,7,No
109380,Female,<30,Yes,15,No
109381,Male,30-50,No,3,No
109382,Female,>50,Yes,13,No
109383,Male,30-50,No,6,Yes
109384,Female,30-50,Yes,13,Yes
109385,Male,<30,Yes,5,No
109386,Male,>50,No,6,No
109387,Female,30-50,No,4,Yes
109388,Male,<30,Yes,14,No
109389,Male,30-50,Yes,15,No
109390,Female,>50,Yes,13,No
109391,Female,30-50,Yes,12,Yes
109392,Female,<30,No,4,No
109393,Male,30-50,No,7,No
109394,Male,30-50,No,3,Yes
109395,Male,30-50,Yes,7,Yes
109396,Male,<30,Yes,9,No
109397,Female,>50,Yes,10,Yes
109398,Female,30-50,No,4,No
109399,Female,>50,No,6,No
109400,Female,<30,Yes,10,Yes
109401,Male,>50,Yes,10,No
109402,Female,30-50,Yes,6,No
109403,Male,30-50,Yes,7,No
109404,Female,30-50,Yes,5,No
109405,Male,30-50,No,2,No
109406,Female,<30,No,5,No
109407,Male,>50,Yes,14,Yes
109408,Female,>50,Yes,15,No
109409,Female,>50,Yes,9,Yes
109410,Male,30-50,No,7,No
109411,Male,<30,No,7,Yes
109412,Female,>50,Yes,9,No
109413,Female,30-50,Yes,9,No
109414,Male,>50,No,2,No
109415,Female,<30,Yes,12,No
109416,Female,<30,Yes,14,No
109417,Female,30-50,Yes,9,No
109418,Male,>50,No,5,No
109419,Female,30-50,Yes,15,Yes
109420,Male,30-50,Yes,10,Yes
109421,Female,30-50,Yes,11,No
109422,Female,30-50,Yes,10,Yes
109423,Female,30-50,Yes,5,Yes
109424,Male,30-50,No,6,No
109425,Female,>50,No,1,No
109426,Female,>50,No,4,No
109427,Female,>50,No,3,No
109428,Female,>50,Yes,12,Yes
109429,Male,<30,No,2,No
109430,Male,<30,Yes,8,Yes
109431,Female,<30,Yes,14,Yes
109432,Female,30-50,Yes,9,No
109433,Male,<30,Yes,5,Yes
109434,Female,>50,Yes,11,Yes
109435,Male,>50,No,2,No
109436,Male,>50,No,2,Yes
109437,Female,30-50,Yes,13,Yes
109438,Female,<30,Yes,15,Yes
109439,Male,<30,No,3,No
109440,Female,30-50,No,4,Yes
109441,Male,30-50,No,2,No
109442,Female,30-50,Yes,13,Yes
109443,Male,>50,Yes,10,No
109444,Male,<30,No,5,No
109445,Male,30-50,Yes,7,Yes
109446,Male,<30,Yes,9,No
109447,Female,30-50,No,5,Yes
109448,Male,<30,Yes,14,Yes
109449,Male,30-50,Yes,15,Yes
109450,Female,30-50,Yes,10,Yes
109451,Male,30-50,No,5,No
109452,Female,30-50,No,2,No
109453,Female,30-50,Yes,7,Yes
109454,Female,30-50,Yes,7,Yes
109455,Female,30-50,No,6,No
109456,Female,30-50,Yes,13,Yes
109457,Male,<30,Yes,13,Yes
109458,Female,>50,No,1,No
109459,Male,<30,Yes,11,Yes
109460,Male,>50,Yes,10,No
109461,Male,30-50,Yes,9,No
109462,Male,>50,Yes,7,No
109463,Female,30-50,Yes,8,Yes
109464,Female,30-50,No,4,No
109465,Female,>50,Yes,8,No
109466,Male,30-50,No,4,Yes
109467,Male,>50,No,2,No
109468,Female,>50,Yes,10,Yes
109469,Female,<30,Yes,12,Yes
109470,Male,>50,Yes,12,No
109471,Female,30-50,No,4,No
109472,Female,<30,No,5,No
109473,Female,<30,Yes,12,Yes
109474,Female,<30,No,1,No
109475,Female,<30,Yes,8,No
109476,Female,30-50,No,7,Yes
109477,Male,>50,Yes,5,Yes
109478,Female,30-50,No,3,No
109479,Female,30-50,Yes,5,Yes
109480,Male,30-50,Yes,8,No
109481,Male,30-50,No,1,No
109482,Female,>50,No,4,No
109483,Female,>50,No,3,No
109484,Male,30-50,Yes,7,Yes
109485,Female,30-50,Yes,7,No
109486,Male,30-50,Yes,12,Yes
109487,Male,30-50,Yes,15,Yes
109488,Female,<30,Yes,11,Yes
109489,Female,30-50,Yes,5,Yes
109490,Female,<30,No,4,No
109491,Female,<30,Yes,5,No
109492,Male,30-50,Yes,12,Yes
109493,Female,30-50,Yes,8,Yes
109494,Male,30-50,No,4,No
109495,Female,<30,No,2,No
109496,Female,<30,Yes,14,No
109497,Female,30-50,No,7,Yes
109498,Male,<30,Yes,15,Yes
109499,Female,>50,Yes,12,Yes
109500,Female,<30,Yes,12,Yes
109501,Female,<30,Yes,6,No
109502,Female,>50,Yes,13,Yes
109503,Female,<30,Yes,10,Yes
109504,Female,>50,Yes,13,No
109505,Female,<30,Yes,5,No
109506,Male,>50,Yes,8,Yes
109507,Female,>50,Yes,13,No
109508,Female,>50,No,6,Yes
109509,Male,>50,Yes,10,Yes
109510,Female,<30,No,6,Yes
109511,Female,<30,Yes,15,Yes
109512,Male,>50,Yes,11,No
109513,Male,>50,Yes,8,No
109514,Female,30-50,No,7,No
109515,Male,>50,Yes,13,No
109516,Female,<30,Yes,10,Yes
109517,Female,>50,Yes,9,No
109518,Female,30-50,Yes,9,Yes
109519,Female,30-50,No,7,No
109520,Female,>50,No,6,Yes
109521,Female,<30,Yes,6,Yes
109522,Male,30-50,No,4,Yes
109523,Female,>50,Yes,9,Yes
109524,Female,>50,No,2,No
109525,Female,<30,Yes,12,No
109526,Male,30-50,Yes,11,Yes
109527,Female,30-50,No,6,No
109528,Male,30-50,Yes,14,Yes
109529,Female,30-50,No,2,No
109530,Male,30-50,Yes,12,Yes
109531,Female,<30,Yes,10,Yes
109532,Female,30-50,Yes,13,No
109533,Female,30-50,Yes,15,No
109534,Male,<30,Yes,9,No
109535,Female,<30,Yes,7,Yes
109536,Male,>50,Yes,14,No
109537,Male,30-50,Yes,10,Yes
109538,Male,>50,Yes,13,No
109539,Female,>50,No,4,No
109540,Male,>50,No,5,No
109541,Male,30-50,Yes,11,Yes
109542,Female,30-50,No,6,No
109543,Female,<30,Yes,5,No
109544,Male,<30,Yes,14,No
109545,Female,30-50,Yes,6,No
109546,Female,30-50,Yes,15,Yes
109547,Female,30-50,Yes,13,No
109548,Female,>50,No,4,No
109549,Female,>50,Yes,13,No
109550,Female,30-50,No,1,No
109551,Male,>50,Yes,11,Yes
109552,Female,<30,Yes,13,Yes
109553,Female,<30,Yes,7,Yes
109554,Male,<30,No,3,No
109555,Female,<30,Yes,6,Yes
109556,Male,30-50,No,3,No
109557,Male,<30,No,4,No
109558,Female,<30,Yes,5,No
109559,Male,>50,Yes,7,No
109560,Female,30-50,Yes,9,Yes
109561,Female,30-50,No,2,No
109562,Female,>50,No,1,No
109563,Male,>50,Yes,11,Yes
109564,Male,30-50,No,5,No
109565,Male,<30,Yes,7,No
109566,Female,30-50,Yes,15,Yes
109567,Female,>50,Yes,5,Yes
109568,Female,>50,Yes,12,Yes
109569,Male,30-50,Yes,15,No
109570,Female,>50,No,7,No
109571,Female,<30,Yes,8,Yes
109572,Female,>50,Yes,15,Yes
109573,Female,30-50,Yes,15,Yes
109574,Female,>50,Yes,9,No
109575,Female,<30,No,1,Yes
109576,Male,>50,No,3,Yes
109577,Female,<30,Yes,6,No
109578,Female,>50,Yes,7,Yes
109579,Female,>50,Yes,5,No
109580,Male,30-50,No,5,No
109581,Female,30-50,No,4,No
109582,Female,>50,Yes,15,No
109583,Female,30-50,Yes,10,Yes
109584,Female,30-50,Yes,8,Yes
109585,Female,>50,Yes,6,No
109586,Female,>50,Yes,14,No
109587,Female,>50,Yes,12,No
109588,Female,>50,No,2,No
109589,Female,30-50,No,6,Yes
109590,Male,<30,No,4,No
109591,Male,30-50,Yes,8,No
109592,Female,30-50,Yes,5,Yes
109593,Female,<30,No,4,No
109594,Female,<30,No,6,No
109595,Female,>50,Yes,11,No
109596,Female,30-50,No,3,Yes
109597,Female,30-50,No,6,No
109598,Male,>50,Yes,7,Yes
109599,Female,30-50,Yes,6,Yes
109600,Female,30-50,No,7,No
109601,Female,>50,Yes,11,Yes
109602,Male,30-50,No,3,No
109603,Female,>50,No,3,No
109604,Male,<30,No,4,No
109605,Female,30-50,Yes,7,No
109606,Female,30-50,Yes,13,No
109607,Female,30-50,Yes,13,Yes
109608,Male,>50,Yes,12,Yes
109609,Female,<30,Yes,7,No
109610,Female,>50,Yes,7,No
109611,Female,>50,Yes,14,Yes
109612,Female,>50,No,5,No
109613,Female,30-50,No,3,Yes
109614,Female,30-50,Yes,5,No
109615,Female,<30,Yes,6,No
109616,Female,30-50,Yes,7,Yes
109617,Female,<30,Yes,7,Yes
109618,Female,>50,Yes,8,No
109619,Male,30-50,Yes,11,Yes
109620,Male,>50,No,3,No
109621,Male,<30,No,1,No
109622,Male,30-50,No,3,No
109623,Female,>50,Yes,14,No
109624,Male,30-50,Yes,15,No
109625,Male,30-50,No,2,No
109626,Female,>50,No,3,Yes
109627,Male,>50,Yes,12,No
109628,Female,>50,Yes,5,No
109629,Female,>50,No,6,No
109630,Female,>50,Yes,6,Yes
109631,Male,30-50,Yes,15,Yes
109632,Female,30-50,No,1,No
109633,Male,30-50,No,3,No
109634,Female,30-50,No,6,Yes
109635,Male,30-50,No,3,No
109636,Female,30-50,Yes,11,Yes
109637,Female,30-50,Yes,12,Yes
109638,Female,30-50,No,5,No
109639,Male,30-50,Yes,7,No
109640,Female,30-50,No,2,No
109641,Female,30-50,Yes,15,Yes
109642,Female,<30,Yes,15,Yes
109643,Female,>50,Yes,11,No
109644,Female,<30,Yes,9,Yes
109645,Female,30-50,Yes,11,No
109646,Female,30-50,Yes,11,No
109647,Female,30-50,Yes,15,No
109648,Male,30-50,Yes,7,Yes
109649,Male,30-50,No,1,No
109650,Male,<30,No,5,No
109651,Male,30-50,Yes,12,Yes
109652,Male,<30,Yes,13,Yes
109653,Male,30-50,No,5,No
109654,Female,30-50,Yes,11,Yes
109655,Male,30-50,No,1,Yes
109656,Male,<30,Yes,14,No
109657,Male,<30,Yes,6,Yes
109658,Female,30-50,Yes,15,Yes
109659,Female,<30,Yes,15,No
109660,Male,>50,Yes,5,No
109661,Female,30-50,No,6,No
109662,Male,>50,Yes,10,Yes
109663,Female,30-50,Yes,9,Yes
109664,Male,30-50,Yes,15,Yes
109665,Female,30-50,Yes,6,Yes
109666,Female,>50,Yes,15,No
109667,Female,30-50,Yes,7,No
109668,Female,30-50,Yes,14,No
109669,Male,30-50,Yes,11,Yes
109670,Male,>50,No,3,No
109671,Male,30-50,No,5,No
109672,Male,30-50,Yes,15,No
109673,Female,<30,Yes,13,No
109674,Female,30-50,No,3,No
109675,Male,<30,No,3,No
109676,Male,30-50,No,6,No
109677,Female,30-50,Yes,13,No
109678,Male,<30,Yes,7,Yes
109679,Male,>50,Yes,11,No
109680,Female,30-50,Yes,13,Yes
109681,Female,30-50,Yes,8,Yes
